Year,Month,Day,Hour,latitude,longitute,longitude,qa_value,nitrogendioxide_tropospheric_column,nitrogendioxide_tropospheric_column_precision,nitrogendioxide_tropospheric_column_precision_kernel,air_mass_factor_troposphere,air_mass_factor_total,tm5_tropopause_layer_index
2021.0,9.0,16.0,12.0,51.51092529296875,13.009327,13.009326934814453,0.00739999992996454,3.9701761124888435e-05,1.9427636289037764e-05,1.773087387846317e-05,0.9013499021530151,1.6483074426651,16.0
2021.0,9.0,16.0,12.0,51.517173767089844,13.07039,13.070389747619629,0.00739999992996454,3.6990746593801305e-05,1.971479105122853e-05,1.8274035028298385e-05,0.8465556502342224,1.6171187162399292,16.0
2021.0,9.0,16.0,12.0,51.523380279541016,13.131739,13.131738662719727,0.00739999992996454,4.365437780506909e-05,2.1827077944180928e-05,2.0004828911623918e-05,0.8223572969436646,1.603363275527954,16.0
2021.0,9.0,16.0,12.0,51.52955627441406,13.193378,13.193378448486328,0.00739999992996454,4.757856368087232e-05,2.252417107229121e-05,2.041542211372871e-05,0.8328445553779602,1.6102957725524902,16.0
2021.0,9.0,16.0,12.0,51.53569412231445,13.255317,13.255316734313965,0.00739999992996454,3.6894263757858425e-05,1.9421639080974273e-05,1.7965316146728583e-05,0.8260723352432251,1.607652187347412,16.0
2021.0,9.0,16.0,12.0,51.54179382324219,13.317554,13.317554473876953,0.00739999992996454,4.0187311242334545e-05,1.966944182640873e-05,1.795233038137667e-05,0.8569721579551697,1.6269326210021973,16.0
2021.0,9.0,16.0,12.0,51.5478630065918,13.380098,13.380098342895508,0.00739999992996454,5.6979064538609236e-05,2.3675313059356995e-05,2.0752249838551506e-05,0.9002422094345093,1.6528438329696655,16.0
2021.0,9.0,16.0,12.0,51.55389404296875,13.442954,13.442954063415527,0.00739999992996454,1.4847966667730361e-05,1.8260428987559862e-05,1.801734651962761e-05,1.0092253684997559,1.7155169248580933,16.0
2021.0,9.0,16.0,12.0,51.559879302978516,13.506127,13.50612735748291,0.009999999776482582,3.391802601981908e-05,1.7330588889308274e-05,1.594779132574331e-05,1.0818414688110352,1.7575575113296509,16.0
2021.0,9.0,16.0,12.0,51.56584167480469,13.569624,13.569623947143555,0.00739999992996454,5.527254324988462e-05,2.3696822609053925e-05,2.0960373149137013e-05,0.9162356853485107,1.6688064336776733,16.0
2021.0,9.0,16.0,12.0,51.57175827026367,13.633448,13.633447647094727,0.00739999992996454,6.777516682632267e-05,3.0531544325640425e-05,2.7357562430552207e-05,0.8432817459106445,1.6306320428848267,16.0
2021.0,9.0,16.0,12.0,51.57763671875,13.697605,13.69760513305664,0.00739999992996454,6.0513888456625864e-05,2.7925489121116698e-05,2.5166560590150766e-05,0.8397811055183411,1.6325359344482422,16.0
2021.0,9.0,16.0,12.0,51.58348083496094,13.762102,13.762102127075195,0.00739999992996454,5.8378536778036505e-05,2.6366855308879167e-05,2.364083229622338e-05,0.8408473134040833,1.6367729902267456,16.0
2021.0,9.0,16.0,12.0,51.58927917480469,13.826943,13.826943397521973,0.00739999992996454,5.954607331659645e-05,2.580372711236123e-05,2.2891110347700305e-05,0.8712238073348999,1.6579312086105347,16.0
2021.0,9.0,16.0,12.0,51.59504318237305,13.892134,13.892133712768555,0.00739999992996454,6.462835881393403e-05,2.7228494218434207e-05,2.396492891421076e-05,0.8804723024368286,1.6675589084625244,16.0
2021.0,9.0,16.0,12.0,51.454933166503906,12.048647,12.048646926879883,0.00739999992996454,2.324319393665064e-05,2.014365054492373e-05,1.9599920051405206e-05,0.9446851015090942,1.67037034034729,16.0
2021.0,9.0,16.0,12.0,51.46172332763672,12.105796,12.105795860290527,0.00739999992996454,2.7018695618608035e-05,2.150979526049923e-05,2.0819963538087904e-05,0.9661024808883667,1.682538628578186,16.0
2021.0,9.0,16.0,12.0,51.46848678588867,12.163165,12.163165092468262,0.00739999992996454,3.3081279980251566e-05,1.573911140440032e-05,1.4280924006015994e-05,1.0156041383743286,1.7103197574615479,16.0
2021.0,9.0,16.0,12.0,51.4752082824707,12.220754,12.22075366973877,0.00739999992996454,3.893161192536354e-05,1.8883816665038466e-05,1.720382715575397e-05,0.9602516293525696,1.6783573627471924,16.0
2021.0,9.0,16.0,12.0,51.48190689086914,12.278566,12.278566360473633,0.00739999992996454,2.082506034639664e-05,1.911095569084864e-05,1.865157719294075e-05,0.9991700649261475,1.699561595916748,16.0
2021.0,9.0,16.0,12.0,51.48857498168945,12.33661,12.336609840393066,0.00739999992996454,2.321091051271651e-05,1.1318031283735763e-05,1.032220825436525e-05,1.2437777519226074,1.8392285108566284,16.0
2021.0,9.0,16.0,12.0,51.49519348144531,12.394887,12.39488697052002,0.00739999992996454,5.074865111964755e-05,2.06290260393871e-05,1.795938987925183e-05,1.2540446519851685,1.8473156690597534,16.0
2021.0,9.0,16.0,12.0,51.50178909301758,12.4534,12.453399658203125,0.00739999992996454,6.630806456087157e-05,2.4700340873096138e-05,2.0838340788031928e-05,1.0101398229599,1.704322338104248,16.0
2021.0,9.0,16.0,12.0,51.50834655761719,12.512156,12.512155532836914,0.00739999992996454,5.69162548345048e-05,2.4379463866353035e-05,2.1558753360295668e-05,1.1050822734832764,1.7576534748077393,16.0
2021.0,9.0,16.0,12.0,51.51487350463867,12.5711565,12.57115650177002,0.00739999992996454,5.95097808400169e-05,3.3250489650527015e-05,3.104735878878273e-05,1.0764617919921875,1.745689034461975,16.0
2021.0,9.0,16.0,12.0,51.521366119384766,12.630408,12.63040828704834,0.00739999992996454,4.987093052477576e-05,2.1476043912116438e-05,1.901936047943309e-05,1.0112189054489136,1.7066396474838257,16.0
2021.0,9.0,16.0,12.0,51.5278205871582,12.689915,12.68991470336914,0.00739999992996454,6.55380281386897e-05,2.8862777980975807e-05,2.571479490143247e-05,1.0279960632324219,1.7164417505264282,16.0
2021.0,9.0,16.0,12.0,51.534244537353516,12.749679,12.749678611755371,0.00739999992996454,6.007498086546548e-05,2.5016890504048206e-05,2.1942760213278234e-05,0.9769071340560913,1.6891236305236816,16.0
2021.0,9.0,16.0,12.0,51.5406379699707,12.809707,12.809706687927246,0.00739999992996454,4.858459942624904e-05,2.0796218450414017e-05,1.838652133301366e-05,0.9108654856681824,1.6528297662734985,16.0
2021.0,9.0,16.0,12.0,51.54698944091797,12.870003,12.870002746582031,0.00739999992996454,3.462790482444689e-05,1.8496129996492527e-05,1.715060352580622e-05,0.88909512758255,1.641761302947998,16.0
2021.0,9.0,16.0,12.0,51.55331039428711,12.930571,12.930570602416992,0.00739999992996454,5.081843482912518e-05,2.241280526504852e-05,1.9975817849626765e-05,0.9004797339439392,1.6496654748916626,16.0
2021.0,9.0,16.0,12.0,51.559593200683594,12.991417,12.991416931152344,0.00739999992996454,4.362092658993788e-05,2.1423944417620078e-05,1.9567165509215556e-05,0.8776168823242188,1.6375088691711426,16.0
2021.0,9.0,16.0,12.0,51.56584548950195,13.052545,13.052544593811035,0.00739999992996454,4.4768410589313135e-05,2.2188422008184716e-05,2.0301667973399162e-05,0.8523321151733398,1.6242305040359497,16.0
2021.0,9.0,16.0,12.0,51.572059631347656,13.113957,13.113957405090332,0.00739999992996454,4.808188896276988e-05,2.349866190343164e-05,2.144090467481874e-05,0.8274708390235901,1.610774040222168,16.0
2021.0,9.0,16.0,12.0,51.5782356262207,13.175665,13.175664901733398,0.00739999992996454,4.181117765256204e-05,2.0946652512066066e-05,1.9205084754503332e-05,0.8247596025466919,1.609893560409546,16.0
2021.0,9.0,16.0,12.0,51.58437728881836,13.237668,13.23766803741455,0.00739999992996454,5.1437025831546634e-05,2.425796446914319e-05,2.196857167291455e-05,0.8285154700279236,1.6132314205169678,16.0
2021.0,9.0,16.0,12.0,51.59048843383789,13.299972,13.299971580505371,0.00739999992996454,4.231670391163789e-05,2.1470523279276676e-05,1.9732086002477445e-05,0.8184451460838318,1.608891248703003,16.0
2021.0,9.0,16.0,12.0,51.5965576171875,13.362582,13.362582206726074,0.00739999992996454,4.6476714487653226e-05,2.3297454390558414e-05,2.136277180397883e-05,0.8040098547935486,1.6013214588165283,16.0
2021.0,9.0,16.0,12.0,51.60258865356445,13.425504,13.425503730773926,0.00739999992996454,4.932150477543473e-05,2.304581539647188e-05,2.0827990738325752e-05,0.8053256869316101,1.6029976606369019,16.0
2021.0,9.0,16.0,12.0,51.608585357666016,13.488747,13.488746643066406,0.00739999992996454,3.4098251489922404e-05,1.7880049199447967e-05,1.6528416381333955e-05,0.8640009760856628,1.6376657485961914,16.0
2021.0,9.0,16.0,12.0,51.61454391479492,13.552308,13.552308082580566,0.00739999992996454,4.696145697380416e-05,2.048553869826719e-05,1.820555371523369e-05,0.9194478988647461,1.6730759143829346,16.0
2021.0,9.0,16.0,12.0,51.62046813964844,13.6162,13.61620044708252,0.00739999992996454,5.19034692842979e-05,2.1755873603979126e-05,1.9119603166473098e-05,0.8987199664115906,1.6643242835998535,16.0
2021.0,9.0,16.0,12.0,51.626346588134766,13.680427,13.680426597595215,0.00739999992996454,5.739343396271579e-05,2.5239116439479403e-05,2.2477828679257073e-05,0.9297842979431152,1.686701774597168,16.0
2021.0,9.0,16.0,12.0,51.6321907043457,13.744991,13.744991302490234,0.00739999992996454,5.179740401217714e-05,2.2980448193266056e-05,2.0512974515440874e-05,0.948681116104126,1.7017391920089722,16.0
2021.0,9.0,16.0,12.0,51.63799285888672,13.809901,13.809901237487793,0.00739999992996454,5.168724965187721e-05,2.4180075342883356e-05,2.1858939362573437e-05,0.9381856918334961,1.700559377670288,16.0
2021.0,9.0,16.0,12.0,51.643760681152344,13.875162,13.875162124633789,0.00739999992996454,5.976410102448426e-05,2.652764851518441e-05,2.3682192477281205e-05,0.9303258657455444,1.6998908519744873,16.0
2021.0,9.0,16.0,12.0,51.503543853759766,12.029795,12.029794692993164,0.00739999992996454,5.458769737742841e-05,2.242611299152486e-05,1.9589228031691164e-05,0.8428258299827576,1.6205633878707886,16.0
2021.0,9.0,16.0,12.0,51.51034164428711,12.087005,12.087004661560059,0.00739999992996454,6.371975905494764e-05,2.8940130505361594e-05,2.5983126761275344e-05,0.8785811066627502,1.6390864849090576,16.0
2021.0,9.0,16.0,12.0,51.51710891723633,12.144432,12.144432067871094,0.00739999992996454,6.0495298384921625e-05,2.16110438486794e-05,1.790670103218872e-05,0.9698057174682617,1.6879298686981201,16.0
2021.0,9.0,16.0,12.0,51.52383804321289,12.202081,12.202080726623535,0.00739999992996454,5.284226790536195e-05,2.4119084628182463e-05,2.1680360077880323e-05,0.9387812614440918,1.6711199283599854,16.0
2021.0,9.0,16.0,12.0,51.53053283691406,12.259957,12.259957313537598,0.00739999992996454,6.571041740244254e-05,2.796794069581665e-05,2.4687878976692446e-05,0.982440173625946,1.6945244073867798,16.0
2021.0,9.0,16.0,12.0,51.53719711303711,12.31806,12.318059921264648,0.009999999776482582,4.871788769378327e-05,1.6710841009626165e-05,1.3576262972492259e-05,1.2199654579162598,1.8286447525024414,16.0
2021.0,9.0,16.0,12.0,51.54383087158203,12.376399,12.376399040222168,0.00739999992996454,5.280600453261286e-05,1.9374363546376117e-05,1.6242751371464692e-05,1.2489426136016846,1.8467984199523926,16.0
2021.0,9.0,16.0,12.0,51.5504264831543,12.434977,12.434976577758789,0.00739999992996454,3.234703035559505e-05,2.0764106011483818e-05,1.9730556232389063e-05,1.1277211904525757,1.777469515800476,16.0
2021.0,9.0,16.0,12.0,51.5569953918457,12.4937935,12.493793487548828,0.00739999992996454,3.6309404094936326e-05,2.1637932150042616e-05,2.0382964066811837e-05,1.0341928005218506,1.7238447666168213,16.0
2021.0,9.0,16.0,12.0,51.56352615356445,12.552856,12.5528564453125,0.00739999992996454,4.0656937926542014e-05,1.953228456841316e-05,1.7759242837200873e-05,0.9872661232948303,1.697817325592041,16.0
2021.0,9.0,16.0,12.0,51.57002258300781,12.612172,12.61217212677002,0.00739999992996454,4.6642795496154577e-05,2.0143279471085407e-05,1.785300082701724e-05,0.9657492637634277,1.685606598854065,16.0
2021.0,9.0,16.0,12.0,51.57648468017578,12.67174,12.67173957824707,0.00739999992996454,1.5777624867041595e-05,1.9501752831274644e-05,1.9244766008341685e-05,1.0209420919418335,1.7169396877288818,16.0
2021.0,9.0,16.0,12.0,51.58291244506836,12.731569,12.731569290161133,0.00739999992996454,3.927554644178599e-05,1.599890129000414e-05,1.393779348290991e-05,1.0133323669433594,1.7120351791381836,16.0
2021.0,9.0,16.0,12.0,51.58930969238281,12.791661,12.791661262512207,0.00739999992996454,5.420749948825687e-05,2.5506329620839097e-05,2.3087544832378626e-05,0.9566379189491272,1.6814767122268677,16.0
2021.0,9.0,16.0,12.0,51.595664978027344,12.85202,12.852020263671875,0.00739999992996454,3.543249476933852e-05,1.710548167466186e-05,1.556852657813579e-05,0.9439541697502136,1.675427794456482,16.0
2021.0,9.0,16.0,12.0,51.60198974609375,12.912654,12.912653923034668,0.00739999992996454,5.0535625632619485e-05,2.2488449758384377e-05,2.008921183005441e-05,0.9098066091537476,1.6587961912155151,16.0
2021.0,9.0,16.0,12.0,51.608280181884766,12.973564,12.973564147949219,0.00739999992996454,3.983734859502874e-05,2.01364018721506e-05,1.8493083189241588e-05,0.8785791397094727,1.6422837972640991,16.0
2021.0,9.0,16.0,12.0,51.614524841308594,13.034756,13.03475570678711,0.00739999992996454,5.4345993703464046e-05,2.557602601882536e-05,2.315153687959537e-05,0.8640194535255432,1.6351213455200195,16.0
2021.0,9.0,16.0,12.0,51.62074661254883,13.096237,13.096237182617188,0.00739999992996454,4.588783122017048e-05,2.267345553264022e-05,2.073301402560901e-05,0.8527657985687256,1.6296682357788086,16.0
2021.0,9.0,16.0,12.0,51.62693405151367,13.158008,13.158007621765137,0.00739999992996454,4.0598017221782357e-05,2.0918985683238134e-05,1.9278901163488626e-05,0.8402711153030396,1.62338125705719,16.0
2021.0,9.0,16.0,12.0,51.63307571411133,13.220077,13.220076560974121,0.00739999992996454,4.918874037684873e-05,2.3956246877787635e-05,2.1843086869921535e-05,0.8401635885238647,1.6244455575942993,16.0
2021.0,9.0,16.0,12.0,51.63918685913086,13.282449,13.282448768615723,0.00739999992996454,4.3633343011606485e-05,2.1834315703017637e-05,2.0014558685943484e-05,0.8344175815582275,1.6225385665893555,16.0
2021.0,9.0,16.0,12.0,51.645259857177734,13.345125,13.345125198364258,0.00739999992996454,4.251684731571004e-05,2.1388806999311782e-05,1.9625844288384542e-05,0.8252939581871033,1.6182211637496948,16.0
2021.0,9.0,16.0,12.0,51.651302337646484,13.408116,13.408116340637207,0.00739999992996454,3.9904556615510955e-05,2.09060417546425e-05,1.9322724256198853e-05,0.8068660497665405,1.6084297895431519,16.0
2021.0,9.0,16.0,12.0,51.65730285644531,13.471423,13.471423149108887,0.00739999992996454,3.3952797821257263e-05,2.037392187048681e-05,1.9208981029805727e-05,0.793220579624176,1.6015714406967163,16.0
2021.0,9.0,16.0,12.0,51.663265228271484,13.535057,13.535057067871094,0.00739999992996454,4.7020806960063055e-05,2.210312413808424e-05,2.0002746168756858e-05,0.8816320896148682,1.6544926166534424,16.0
2021.0,9.0,16.0,12.0,51.669189453125,13.599014,13.599014282226562,0.00739999992996454,3.546760490280576e-05,1.611061998119112e-05,1.4464923879131675e-05,0.9883440136909485,1.7182756662368774,16.0
2021.0,9.0,16.0,12.0,51.67507553100586,13.663311,13.663311004638672,0.00739999992996454,4.347055801190436e-05,1.6925476302276365e-05,1.4521850971505046e-05,1.0703717470169067,1.7686185836791992,16.0
2021.0,9.0,16.0,12.0,51.6809196472168,13.727944,13.727944374084473,0.00739999992996454,4.013685247628018e-05,1.6250036424025893e-05,1.4128871043794788e-05,1.0817042589187622,1.7786638736724854,16.0
2021.0,9.0,16.0,12.0,51.686729431152344,13.792925,13.792924880981445,0.00739999992996454,5.906544174649753e-05,2.3355658413493074e-05,2.0147896066191606e-05,1.0409215688705444,1.7592142820358276,16.0
2021.0,9.0,16.0,12.0,51.69249725341797,13.858257,13.858257293701172,0.00739999992996454,4.721975710708648e-05,1.7836120605352335e-05,1.5130730389500968e-05,1.0344918966293335,1.7608859539031982,16.0
2021.0,9.0,16.0,12.0,51.5521354675293,12.010913,12.010912895202637,0.00739999992996454,3.154170553898439e-05,1.7683423720882274e-05,1.6519936252734624e-05,0.9938974380493164,1.708162546157837,16.0
2021.0,9.0,16.0,12.0,51.558937072753906,12.068181,12.068181037902832,0.00739999992996454,3.633245432865806e-05,1.6352056263713166e-05,1.464881825086195e-05,0.9194548726081848,1.6631571054458618,16.0
2021.0,9.0,16.0,12.0,51.56570816040039,12.12567,12.125670433044434,0.009999999776482582,4.734449976240285e-05,1.6835403584991582e-05,1.392015656165313e-05,0.9429623484611511,1.673936128616333,16.0
2021.0,9.0,16.0,12.0,51.572444915771484,12.183381,12.183381080627441,0.009999999776482582,3.1691040931036696e-05,1.432079170626821e-05,1.2841814168496057e-05,0.9449410438537598,1.6740573644638062,16.0
2021.0,9.0,16.0,12.0,51.57914733886719,12.241316,12.241315841674805,0.009999999776482582,3.684538751258515e-05,2.1649451809935272e-05,2.035670513578225e-05,1.340920090675354,1.8997970819473267,16.0
2021.0,9.0,16.0,12.0,51.5858154296875,12.299482,12.299482345581055,0.009999999776482582,3.060767630813643e-05,1.969557888514828e-05,1.872011307568755e-05,1.0663063526153564,1.7411798238754272,16.0
2021.0,9.0,16.0,12.0,51.59245681762695,12.357883,12.35788345336914,0.009999999776482582,3.173523873556405e-05,1.8319269656785764e-05,1.7184604075737298e-05,0.8704280853271484,1.6290427446365356,16.0
2021.0,9.0,16.0,12.0,51.59905242919922,12.416521,12.416521072387695,0.00739999992996454,7.369171362370253e-05,2.4551956812501885e-05,1.9636187062133104e-05,0.7940303087234497,1.5867035388946533,16.0
2021.0,9.0,16.0,12.0,51.605621337890625,12.475401,12.475400924682617,0.00739999992996454,6.830066558904946e-05,3.0125544071779586e-05,2.6850497306440957e-05,0.875625491142273,1.6337741613388062,16.0
2021.0,9.0,16.0,12.0,51.612159729003906,12.534529,12.534528732299805,0.00739999992996454,6.442123412853107e-05,3.200052015017718e-05,2.929214133473579e-05,0.9298211932182312,1.6660192012786865,16.0
2021.0,9.0,16.0,12.0,51.618656158447266,12.593904,12.593903541564941,0.00739999992996454,7.918773917481303e-05,3.6601992178475484e-05,3.299815216450952e-05,0.931847870349884,1.666869878768921,16.0
2021.0,9.0,16.0,12.0,51.625118255615234,12.653536,12.653535842895508,0.00739999992996454,7.312148954952136e-05,3.3441829145886004e-05,3.0074670576141216e-05,1.0074009895324707,1.7116785049438477,16.0
2021.0,9.0,16.0,12.0,51.63155746459961,12.7134285,12.713428497314453,0.00739999992996454,2.9094444471411407e-05,1.7018741345964372e-05,1.5993064153008163e-05,1.0829368829727173,1.7557190656661987,16.0
2021.0,9.0,16.0,12.0,51.63795471191406,12.773585,12.773585319519043,0.00739999992996454,3.115220897598192e-05,1.9990111468359828e-05,1.8994371203007177e-05,1.0972936153411865,1.7655613422393799,16.0
2021.0,9.0,16.0,12.0,51.644317626953125,12.834009,12.834009170532227,0.00739999992996454,2.57815499935532e-05,1.6380527085857466e-05,1.5547801012871787e-05,1.016769289970398,1.7216200828552246,16.0
2021.0,9.0,16.0,12.0,51.6506462097168,12.894706,12.894705772399902,0.00739999992996454,5.439035885501653e-05,2.321378815395292e-05,2.0507255612756126e-05,0.9495643377304077,1.6849379539489746,16.0
2021.0,9.0,16.0,12.0,51.65693664550781,12.955682,12.955681800842285,0.00739999992996454,5.370608050725423e-05,2.647509791131597e-05,2.4198287064791657e-05,0.9057794213294983,1.6606500148773193,16.0
2021.0,9.0,16.0,12.0,51.6631965637207,13.016941,13.01694107055664,0.00739999992996454,5.2327304729260504e-05,2.485604454705026e-05,2.254544415336568e-05,0.8759222626686096,1.6453185081481934,16.0
2021.0,9.0,16.0,12.0,51.66941833496094,13.0784855,13.078485488891602,0.00739999992996454,5.127031181473285e-05,2.4752869649091735e-05,2.2529065972776152e-05,0.8475403189659119,1.6303914785385132,16.0
2021.0,9.0,16.0,12.0,51.67560958862305,13.140325,13.140324592590332,0.00739999992996454,4.09224048780743e-05,2.116921496053692e-05,1.952306047314778e-05,0.84613436460495,1.6304762363433838,16.0
2021.0,9.0,16.0,12.0,51.68175506591797,13.202458,13.202458381652832,0.00739999992996454,4.8354104364989325e-05,2.3783282813383266e-05,2.172831773350481e-05,0.8667449355125427,1.6437852382659912,16.0
2021.0,9.0,16.0,12.0,51.687870025634766,13.2648945,13.264894485473633,0.00739999992996454,3.317486334708519e-05,1.8180551705881953e-05,1.6926593161770143e-05,0.8523356914520264,1.6367617845535278,16.0
2021.0,9.0,16.0,12.0,51.693946838378906,13.327641,13.327640533447266,0.00739999992996454,4.895240272162482e-05,2.3798298570909537e-05,2.1691139409085736e-05,0.8215550780296326,1.620061993598938,16.0
2021.0,9.0,16.0,12.0,51.69998550415039,13.390698,13.390698432922363,0.00739999992996454,4.584555790643208e-05,2.3170880012912676e-05,2.12794984690845e-05,0.8007907271385193,1.609700083732605,16.0
2021.0,9.0,16.0,12.0,51.70599365234375,13.454076,13.454075813293457,0.00739999992996454,3.209575152141042e-05,1.8814889699569903e-05,1.7685999409877695e-05,0.8000498414039612,1.6109973192214966,16.0
2021.0,9.0,16.0,12.0,51.71195983886719,13.517775,13.51777458190918,0.00739999992996454,4.7718433052068576e-05,2.262617817905266e-05,2.0514920834102668e-05,0.8314114212989807,1.6302212476730347,16.0
2021.0,9.0,16.0,12.0,51.71788787841797,13.581803,13.581803321838379,0.00739999992996454,3.857946285279468e-05,1.8870816347771324e-05,1.7221285816049203e-05,0.926669716835022,1.6876932382583618,16.0
2021.0,9.0,16.0,12.0,51.72377395629883,13.646166,13.64616584777832,0.00739999992996454,3.7500089092645794e-05,1.649926525715273e-05,1.469610560889123e-05,1.0224897861480713,1.7458271980285645,16.0
2021.0,9.0,16.0,12.0,51.72962951660156,13.710871,13.710870742797852,0.00739999992996454,2.421859790047165e-05,1.4588209523935802e-05,1.3760604815615807e-05,1.0078898668289185,1.7418439388275146,16.0
2021.0,9.0,16.0,12.0,51.73543930053711,13.775923,13.775922775268555,0.00739999992996454,3.0252907890826464e-05,1.718904786685016e-05,1.608893580851145e-05,0.9738789200782776,1.7274749279022217,16.0
2021.0,9.0,16.0,12.0,51.741214752197266,13.841325,13.841324806213379,0.00739999992996454,3.241209560655989e-05,1.717504346743226e-05,1.5904728570603766e-05,0.9450294375419617,1.7157073020935059,16.0
2021.0,9.0,16.0,12.0,51.60753631591797,12.049396,12.049395561218262,0.00739999992996454,3.887811544700526e-05,1.5730212908238173e-05,1.3674037290911656e-05,1.056015968322754,1.7451467514038086,16.0
2021.0,9.0,16.0,12.0,51.61431121826172,12.106945,12.106945037841797,0.00739999992996454,4.1213635995518416e-05,1.9065717424382456e-05,1.7191830920637585e-05,1.1270920038223267,1.7831779718399048,16.0
2021.0,9.0,16.0,12.0,51.62104797363281,12.164717,12.164716720581055,0.00739999992996454,2.7920526918023825e-05,1.5995106878108345e-05,1.4988702787377406e-05,1.0979136228561401,1.7674404382705688,16.0
2021.0,9.0,16.0,12.0,51.62775421142578,12.222714,12.2227144241333,0.00739999992996454,4.0665781853022054e-05,2.065416811092291e-05,1.898542723210994e-05,0.9587495923042297,1.6884875297546387,16.0
2021.0,9.0,16.0,12.0,51.63443374633789,12.280942,12.2809419631958,0.00739999992996454,3.4951892303070053e-05,1.8873226508731022e-05,1.7530923287267797e-05,0.8551859855651855,1.6285648345947266,16.0
2021.0,9.0,16.0,12.0,51.64107131958008,12.339404,12.339404106140137,0.00739999992996454,3.427278352319263e-05,1.7491232938482426e-05,1.6092179066617973e-05,0.8257054686546326,1.6101866960525513,16.0
2021.0,9.0,16.0,12.0,51.647674560546875,12.398105,12.398104667663574,0.00739999992996454,5.8205499954055995e-05,1.975332088477444e-05,1.5958648873493075e-05,0.7043914794921875,1.5397820472717285,16.0
2021.0,9.0,16.0,12.0,51.65424728393555,12.4570465,12.457046508789062,0.00739999992996454,5.17950757057406e-05,1.9021850675926544e-05,1.595373214513529e-05,0.7373888492584229,1.55762779712677,16.0
2021.0,9.0,16.0,12.0,51.66078567504883,12.516237,12.516237258911133,0.009999999776482582,5.055596193415113e-05,1.9907152818632312e-05,1.7148133338196203e-05,1.0437651872634888,1.7310311794281006,16.0
2021.0,9.0,16.0,12.0,51.667293548583984,12.575679,12.575678825378418,0.009999999776482582,2.7664213121170178e-05,1.4170463146001566e-05,1.3045676496403757e-05,1.1848276853561401,1.8135946989059448,16.0
2021.0,9.0,16.0,12.0,51.673763275146484,12.635373,12.63537311553955,0.00739999992996454,3.7953213904984295e-05,2.107488217006903e-05,1.9660437828861177e-05,1.1358565092086792,1.787574291229248,16.0
2021.0,9.0,16.0,12.0,51.68020248413086,12.695331,12.695330619812012,0.009999999776482582,4.646399611374363e-05,1.9772263840422966e-05,1.745240115269553e-05,1.1352375745773315,1.7860749959945679,16.0
2021.0,9.0,16.0,12.0,51.68660354614258,12.75555,12.755550384521484,0.00739999992996454,5.818725185235962e-05,2.4745266273384914e-05,2.1837991880602203e-05,1.0549495220184326,1.7432606220245361,16.0
2021.0,9.0,16.0,12.0,51.69296646118164,12.816039,12.816039085388184,0.00739999992996454,5.3626426961272955e-05,2.2137995983939618e-05,1.9366443666513078e-05,0.9861871004104614,1.7063384056091309,16.0
2021.0,9.0,16.0,12.0,51.699302673339844,12.876802,12.876802444458008,0.00739999992996454,3.3363347029080614e-05,1.6054373190854676e-05,1.4601999282604083e-05,0.962836742401123,1.6949429512023926,16.0
2021.0,9.0,16.0,12.0,51.70560073852539,12.937844,12.937844276428223,0.00739999992996454,3.373975778231397e-05,1.670662095420994e-05,1.5283205357263796e-05,0.9747315049171448,1.7029283046722412,16.0
2021.0,9.0,16.0,12.0,51.71186065673828,12.999168,12.999168395996094,0.00739999992996454,4.574222839437425e-05,2.0672243408625945e-05,1.8537735741119832e-05,0.930337131023407,1.6800211668014526,16.0
2021.0,9.0,16.0,12.0,51.71809005737305,13.060778,13.06077766418457,0.00739999992996454,5.509576658369042e-05,2.549578857724555e-05,2.2991594960330985e-05,0.8799395561218262,1.6528098583221436,16.0
2021.0,9.0,16.0,12.0,51.724281311035156,13.122684,13.12268352508545,0.00739999992996454,4.611159965861589e-05,2.179139482905157e-05,1.9743700249819085e-05,0.8738775253295898,1.6502817869186401,16.0
2021.0,9.0,16.0,12.0,51.73042678833008,13.184886,13.18488597869873,0.00739999992996454,4.670122143579647e-05,2.2691418053000234e-05,2.0679948647739366e-05,0.8718685507774353,1.6505643129348755,16.0
2021.0,9.0,16.0,12.0,51.736549377441406,13.247391,13.247390747070312,0.00739999992996454,3.247788845328614e-05,1.7849844880402088e-05,1.6626017895760015e-05,0.8560475707054138,1.64267897605896,16.0
2021.0,9.0,16.0,12.0,51.74263381958008,13.310202,13.310201644897461,0.00739999992996454,4.107217682758346e-05,2.081322054436896e-05,1.912363040901255e-05,0.8445665836334229,1.6371699571609497,16.0
2021.0,9.0,16.0,12.0,51.74867630004883,13.373328,13.37332820892334,0.00739999992996454,4.5878783566877246e-05,2.2589030777453445e-05,2.0641458831960335e-05,0.8210667371749878,1.625,16.0
2021.0,9.0,16.0,12.0,51.75468063354492,13.436774,13.436774253845215,0.00739999992996454,5.384880205383524e-05,2.5873352569760755e-05,2.3525361029896885e-05,0.8203073740005493,1.6262880563735962,16.0
2021.0,9.0,16.0,12.0,51.760650634765625,13.500543,13.500542640686035,0.00739999992996454,3.532537812134251e-05,1.8844362784875557e-05,1.7469821614213288e-05,0.8327085971832275,1.6347070932388306,16.0
2021.0,9.0,16.0,12.0,51.76658630371094,13.564641,13.564640998840332,0.00739999992996454,4.18353702116292e-05,2.0723633497254923e-05,1.8959457520395517e-05,0.853308379650116,1.6504952907562256,16.0
